h2_0,h2_5,h3_0,h3_5,h4_0,h4_5,h5_0,h5_5,h6_0,h6_5,h7_0,h7_5,h8_0,h8_5,h9_0,h9_5,h10_0,h10_5,h11_0,h11_5,h12_0,h12_5,h13_0,h13_5,h14_0,h14_5,h15_0,h15_5,h16_0,h16_5,h17_0,h17_5,h18_0,h18_5,h19_0,h19_5,h20_0,h20_5,h21_0,h21_5,h22_0,h22_5,h23_0,h23_5,h24_0,h24_5,h25_0,h25_5,h26_0,h26_5,h27_0,h27_5,h28_0,h28_5,h29_0,h29_5,h30_0,h30_5,h31_0,h31_5,h32_0,h32_5,h33_0,h33_5,h34_0,h34_5,h35_0,h35_5,h36_0,h36_5,h37_0,h37_5,h38_0,h38_5,h39_0,h39_5,h40_0
6.18086485,6.861484263,7.378235012,7.748768418,7.984957858,8.094416563,8.081414432,7.947439606,7.691561652,7.310735227,6.800239813,6.154636928,5.370085938,4.449904548,3.417340041,2.342042971,1.381497309,0.797006964,0.834028589,1.495963093,2.541055109,3.7078209,4.838049006,5.862235932,6.758081153,7.523756008,8.165015067,8.689639803,9.105207006,9.41827996,9.634187244,9.757032448,9.789786471,9.734405968,9.591965089,9.36281368,9.0467996,8.643627801,8.153488207,7.578186876,6.923181128,6.201140478,5.437773179,4.680025603,4.003752392,3.511027856,3.30234722,3.426390501,3.848546379,4.473766137,5.197333425,5.93790076,6.643635753,7.28542214,7.848390005,8.32562993,8.714281857,9.013282762,9.222110597,9.340084072,9.36595607,9.297650453,9.132056319,8.864829599,8.490172994,8.000582407,7.386574336,6.63647039,5.736477859,4.671745538,3.430268879,2.014666034,0.473985722,-1.025267103,-2.116116969,-2.366964874,-1.750054057
6.580784521,7.128047828,7.524808527,7.783574261,7.912224139,7.915027944,7.793242277,7.54544679,7.167743913,6.653975069,5.99624917,5.186474661,4.220587099,3.109523342,1.905469208,0.753628781,-0.055581357,-0.179627294,0.457971055,1.575421815,2.839151753,4.054820701,5.144873526,6.089067726,6.88957772,7.555690966,8.097817296,8.525345545,8.846004899,9.065785712,9.189046019,9.218659404,9.156152817,9.001822441,8.754836226,8.41335019,7.974694498,7.435741638,6.793682929,6.047667454,5.202189837,4.273817003,3.303467433,2.374724284,1.627756191,1.234493137,1.305825538,1.80264886,2.569502586,3.442444513,4.309116237,5.108887364,5.81414248,6.414592512,6.907955738,7.295083232,7.577537549,7.756403174,7.831676774,7.801900719,7.66385953,7.412228027,7.039079824,6.533150079,5.878695918,5.053694731,4.026928199,2.75316455,1.165211099,-0.837839888,-3.395194783,-6.56139304,-9.258271938,-8.33736043,-5.353056432,-2.733749149,-0.730907548
6.869465021,7.293925791,7.577556352,7.728692596,7.751837224,7.648306037,7.416557731,7.052318675,6.548614035,5.895905597,5.082825038,4.098795548,2.941979152,1.641177126,0.308585258,-0.773703642,-1.16751105,-0.64637712,0.511451248,1.877013163,3.19524092,4.370496727,5.381646677,6.234200076,6.940933019,7.514982674,7.967669579,8.308009236,8.54278283,8.676754476,8.712888455,8.652518291,8.495455638,8.240041038,7.883147603,7.420163347,6.845012154,6.150355484,5.328313052,4.372505029,3.283288185,2.080286458,0.829441616,-0.311994591,-1.071580884,-1.181844629,-0.631238535,0.322679636,1.401259906,2.438853809,3.364257013,4.154961613,4.808741228,5.330309594,5.725670249,5.999840346,6.155953753,6.194873814,6.114928913,5.911574708,5.576842907,5.098414121,4.458052708,3.628910777,2.570685857,1.220341343,-0.527392283,-2.866692532,-6.215868488,-11.73635086,-20.80804,-12.06264186,-6.570365646,-3.306247907,-1.07094577,0.563924611,1.796512909
7.068520283,7.375277366,7.547559616,7.590408396,7.505555607,7.291773872,6.94497059,6.458109226,5.821083304,5.020853332,4.04272459,2.875294636,1.526194379,0.066455191,-1.271161099,-2.010093744,-1.726650374,-0.598477375,0.851000725,2.275808825,3.546999316,4.637503023,5.554694297,6.314447407,6.932559005,7.422320846,7.794126288,8.05568303,8.212347744,8.267424698,8.222381736,8.076972614,7.829263467,7.475561137,7.010239929,6.42546814,5.710860335,4.853164323,3.836343339,2.643158843,1.261546278,-0.294793889,-1.928571281,-3.340135289,-3.986763153,-3.544452503,-2.367592653,-0.992040521,0.2964011,1.406859919,2.327161723,3.068763598,3.647267332,4.076361592,4.366260437,4.523521085,4.551185166,4.448884618,4.21278297,3.835292621,3.3045303,2.603509729,1.709234069,0.592500972,-0.778323752,-2.417313663,-4.242668838,-5.849951979,-6.340748547,-5.299938194,-3.525714868,-1.751867161,-0.218906562,1.045336327,2.066774163,2.878022123,3.507479512
7.194474004,7.387471519,7.449282101,7.382301868,7.185892257,6.856472139,6.387381814,5.768594016,4.98645211,4.023987059,2.863533119,1.496935957,-0.041243851,-1.582952085,-2.678431511,-2.726337929,-1.699529594,-0.185520815,1.348098881,2.721907575,3.898292774,4.885794941,5.703555958,6.370326114,6.901650027,7.309566038,7.6029821,7.788149445,7.86906305,7.847747197,7.724421105,7.49754511,7.16374208,6.717578088,6.151172385,5.453590893,4.609966841,3.600316836,2.398197329,0.970121678,-0.720224964,-2.686711576,-4.815685075,-6.565538159,-6.885956942,-5.640810413,-3.862437915,-2.198491067,-0.80681617,0.315656943,1.203285707,1.889151904,2.399036753,2.751608644,2.95973506,3.031753672,2.972537725,2.784463946,2.468517645,2.025937103,1.461116461,0.78703531,0.035119263,-0.729137688,-1.389862157,-1.787442509,-1.783715467,-1.359762864,-0.631802663,0.237368933,1.118913376,1.936676388,2.653578652,3.254998262,3.737676515,4.103606264,4.356948009
7.24989473,7.334042834,7.288106942,7.112149771,6.803212972,6.355148214,5.758214152,4.998520888,4.057617314,2.913272235,1.545035957,-0.043579781,-1.751669988,-3.203638409,-3.671460781,-2.818064863,-1.241285511,0.422609312,1.918577369,3.194445721,4.261023987,5.14221855,5.860863302,6.435556576,6.880576521,7.206512442,7.420936921,7.528947565,7.533552547,7.435909615,7.235429781,6.929747603,6.514545842,5.983203146,5.326206159,4.530226711,3.576703883,2.439690814,1.082684773,-0.545476118,-2.512769778,-4.884894659,-7.577333571,-9.712084063,-9.441767499,-7.334058691,-5.125461134,-3.307020777,-1.875603917,-0.759197404,0.104380098,0.760508617,1.24150998,1.570751333,1.765828619,1.841052109,1.809623734,1.685850857,1.487646402,1.239351877,0.974408156,0.73641764,0.575986733,0.540970496,0.661679431,0.938981646,1.344200421,1.830945872,2.350095743,2.859877658,3.329361971,3.737717313,4.071886076,4.324204557,4.4905223,4.568889827,4.558723506
-5.89169084,-5.72913147,-5.626977718,-5.585538558,-5.603743805,-5.677069342,-5.794695257,-5.936033471,-6.067471712,-6.141643184,-6.103111514,-5.90319605,-5.519487998,-4.96712207,-4.292321223,-3.553968361,-2.806821866,-2.093539254,-1.444117184,-0.87871611,-0.411072188,-0.051363651,0.191657303,0.309099691,0.290682487,0.123533488,-0.209250602,-0.730668256,-1.473127848,-2.484180911,-3.837026624,-5.650516475,-8.124909857,-11.54825824,-15.35306491,-14.31355171,-10.18703679,-6.898469417,-4.453407254,-2.569102145,-1.065245329,0.168749892,1.204281302,2.089608943,2.858058283,3.532360399,4.127131831,4.650509528,5.105442052,5.490843668,5.80265046,6.03474186,6.179680542,6.229249977,6.17480873,6.007523532,5.71859752,5.299706454,4.744062025,4.048973292,3.221708894,2.292033809,1.335696515,0.505237302,0.028807507,0.10095176,0.716198297,1.678295364,2.769774211,3.851010684,4.855910044,5.760734991,6.561429259,7.26172751,7.867715917,8.385604246,8.820996686
-0.136048523,0.005224202,0.079506661,0.086259519,0.026787728,-0.093858693,-0.264169741,-0.462676703,-0.65441134,-0.789642201,-0.809148363,-0.659567174,-0.314791764,0.210755223,0.868421394,1.595438502,2.333461207,3.037297622,3.675435961,4.226929185,4.677721546,5.017612405,5.238022953,5.330364317,5.28472959,5.088631585,4.72548427,4.172418484,3.396743155,2.349702325,0.95458148,-0.917836395,-3.503432777,-7.247208675,-12.23093341,-11.30192931,-6.299521425,-2.72167401,-0.17861925,1.736520708,3.241635992,4.461540453,5.47419339,6.331461234,7.06896774,7.711059705,8.273532479,8.76537232,9.190118471,9.547090622,9.832527598,10.04059362,10.1641974,10.19560221,10.12685285,9.950094899,9.657918859,9.243955279,8.704130218,8.039356471,7.261092571,6.402030216,5.533697516,4.785277125,4.335089645,4.332213688,4.7856995,5.559678144,6.481303223,7.423455668,8.316283764,9.128719187,9.850341183,10.48024437,11.02130088,11.47751586,11.85298557
2.966479967,3.071790433,3.101951734,3.055962383,2.935031056,2.744296266,2.495453491,2.210422429,1.925518865,1.693868372,1.581186708,1.649735126,1.933258107,2.41933348,3.054970549,3.770078716,4.499634921,5.193924113,5.818919328,6.352515127,6.780297399,7.09216236,7.279894726,7.335431139,7.249482049,7.010205308,6.601609468,6.001249824,5.176461028,4.07757471,2.624484672,0.67674963,-2.044433194,-6.213579637,-13.95601144,-13.96866662,-6.276128915,-2.142639657,0.562321043,2.520632986,4.019496142,5.20826173,6.175985666,6.980685416,7.661985573,8.247079763,8.753809726,9.192550197,9.567686787,9.878998966,10.12299373,10.29411725,10.38576238,10.39104132,10.30336034,10.11689531,9.827124073,9.431642935,8.931606325,8.334295535,7.657482599,6.936077043,6.230017616,5.627787372,5.233223469,5.126756448,5.321203599,5.755584848,6.333876484,6.967892826,7.595846929,8.181120496,8.704454938,9.156756432,9.53429183,9.835965556,10.06199307
4.88730311,4.93756479,4.905295264,4.788639846,4.5879047,4.307125636,3.956676726,3.557290373,3.145346502,2.777477546,2.528880242,2.477104032,2.670730103,3.10256453,3.712688898,4.41818739,5.142556752,5.828806243,6.439333803,6.950763661,7.348613556,7.623279946,7.767310648,7.773543255,7.633692555,7.337039026,6.868889027,6.208391402,5.325018969,4.172324784,2.675771184,0.706183197,-1.98759844,-5.99113411,-13.07338726,-15.93793455,-7.802027346,-3.518862023,-0.81296434,1.0868991,2.496966996,3.579373686,4.430653693,5.114355438,5.67473284,6.14286583,6.539566644,6.87708725,7.160618545,7.389958028,7.56132579,7.669125392,7.707452467,7.671264911,7.557250327,7.364503623,7.095148255,6.755004727,6.354329642,5.908503166,5.438319202,4.969275867,4.529166581,4.143687771,3.830916366,3.596817592,3.434083775,3.324897154,3.245951109,3.173227696,3.084935336,2.962411977,2.789637404,2.552145209,2.235915239,1.82655332,1.308856586
6.084888939,6.059524504,5.945827029,5.740499727,5.441756279,5.050699532,4.573866864,4.02765251,3.44519392,2.884795236,2.434127138,2.196968496,2.252339947,2.607289367,3.190724367,3.895515201,4.624049528,5.307189346,5.902438832,6.385568049,6.743033311,6.966817925,7.051253898,6.991082321,6.780180093,6.410576945,5.871517908,5.148404676,4.221524205,3.06467308,1.644552735,-0.075173856,-2.109512623,-4.350862139,-6.276148777,-6.842948129,-5.868256125,-4.366041922,-2.996410605,-1.919763035,-1.126078345,-0.568484834,-0.197261127,0.033102647,0.162345797,0.223037988,0.238681747,0.222301781,0.176831793,0.097921306,-0.021303451,-0.184647664,-0.38754508,-0.613073261,-0.830820376,-1.00104344,-1.086005205,-1.065929804,-0.950694901,-0.778685267,-0.604091145,-0.48214807,-0.459718232,-0.571845066,-0.840982483,-1.274894925,-1.859026065,-2.538476516,-3.188371215,-3.596442549,-3.531356631,-2.91569408,-1.895905866,-0.696926112,0.517835278,1.666978867,2.720790612
6.767855885,6.648699288,6.435788647,6.123557627,5.706618217,5.180723412,4.54487991,3.805689995,2.985669372,2.137273863,1.360111153,0.80340562,0.617269653,0.854340786,1.424020347,2.162896161,2.926824232,3.62393349,4.205519169,4.648758372,4.944122121,5.088216549,5.080170776,4.92005696,4.608537333,4.147469319,3.541598825,2.801810782,1.950608933,1.030028592,0.109571421,-0.714699368,-1.344521436,-1.727933336,-1.894692758,-1.939048664,-1.969162628,-2.06947201,-2.288760265,-2.640069503,-3.09930544,-3.599088024,-4.02680977,-4.250229765,-4.184281075,-3.851526121,-3.364622516,-2.853813603,-2.416270482,-2.106787471,-1.947040279,-1.935735626,-2.054947368,-2.274085113,-2.55494627,-2.861354993,-3.174179209,-3.507087296,-3.915723233,-4.499489055,-5.407790141,-6.877194069,-9.373312275,-14.25744486,-36.41129624,-13.91980329,-7.010730987,-2.888044583,0.073611509,2.369284712,4.219091394,5.742258084,7.012222576,8.0786294,8.977462644,9.736154034,10.37628986
7.054099937,6.826733113,6.497917268,6.058631503,5.498008832,4.803348223,3.960751205,2.957414053,1.788172723,0.472440649,-0.906944358,-2.138902256,-2.86997572,-2.834278923,-2.161286239,-1.221173448,-0.299220448,0.469639425,1.038801286,1.399320708,1.55622302,1.519918186,1.304845176,0.932321583,0.436924647,-0.124228048,-0.663505676,-1.068616676,-1.238374819,-1.138386075,-0.824710471,-0.406964712,0.007076369,0.340804633,0.552060948,0.627990152,0.582555308,0.459642819,0.338478304,0.329586379,0.543377174,1.033453199,1.762294502,2.629149657,3.526845659,4.376065307,5.129884938,5.765428311,6.274627296,6.657651044,6.918858157,7.064361692,7.100447279,7.032361991,6.863216205,6.59290932,6.217129048,5.726619586,5.107160682,4.341339386,3.41506205,2.336907708,1.189441306,0.231881805,-0.053701327,0.669330753,2.135428705,3.838744166,5.475105076,6.935991743,8.201302775,9.281222171,10.19405402,10.95882234,11.59310972,12.11262538,12.53127335
7.016398421,6.667324464,6.203914668,5.612132231,4.873441291,3.963019218,2.846934303,1.477520764,-0.214301378,-2.33090109,-5.016940836,-8.37569853,-11.61080878,-11.50768153,-8.916005499,-6.649711788,-5.108232322,-4.177361594,-3.753144435,-3.780564912,-4.243200605,-5.149734282,-6.501886344,-8.167097853,-9.480674654,-9.162001141,-7.259460379,-5.041475106,-3.11638958,-1.583131257,-0.410332281,0.450319642,1.042793531,1.407682578,1.589284623,1.645648055,1.659237287,1.74018185,2.006387915,2.534483667,3.316039917,4.267701966,5.283540718,6.277178837,7.193663803,8.003849971,8.695258434,9.264925958,9.71487859,10.04950048,10.27404197,10.3937582,10.41338747,10.33682896,10.16698476,9.905819583,9.554789087,9.115923855,8.594064269,8.001026679,7.362663613,6.729017388,6.183794873,5.840055337,5.803421249,6.111117085,6.704056355,7.466162683,8.284328055,9.078557642,9.802492699,10.43344222,10.96295254,11.39051823,11.71991668,11.95719753,12.109608
6.694324069,6.205020713,5.581517122,4.803434105,3.843310663,2.663042762,1.207730974,-0.605377717,-2.906765387,-5.902014909,-9.790250498,-13.25970523,-11.78050225,-8.575027573,-6.237227528,-4.724109214,-3.83231024,-3.44080207,-3.4906002,-3.962150331,-4.856635955,-6.15687886,-7.692768673,-8.797368808,-8.396905716,-6.627440825,-4.568575462,-2.765693562,-1.328459556,-0.240360043,0.536990527,1.041300904,1.309789836,1.387355971,1.340209402,1.272181551,1.329690744,1.665531579,2.355691193,3.34634647,4.501258134,5.687074591,6.814456423,7.836112343,8.732029156,9.497084051,10.13347928,10.64666738,11.04329156,11.33019618,11.51399194,11.60091888,11.59689543,11.50772637,11.33949701,11.0992194,10.79581599,10.44150699,10.05355235,9.655997211,9.280496676,8.964602465,8.745843023,8.651804052,8.690205801,8.845154448,9.082348807,9.359616284,9.636614785,9.880274611,10.06619508,10.17774284,10.20438095,10.14006028,9.981980912,9.729771968,9.385051359
6.096969713,5.439017641,4.621130389,3.618408816,2.401502799,0.940761686,-0.775016222,-2.671546061,-4.407609229,-5.225454528,-4.665120311,-3.323648594,-1.915010787,-0.728298698,0.177941514,0.815211223,1.210055741,1.390228146,1.383770901,1.222583438,0.948057127,0.616956758,0.303284906,0.088484004,0.035278061,0.15709017,0.409359088,0.711736076,0.979756952,1.144137671,1.155653991,0.984454413,0.623018695,0.101802931,-0.472262718,-0.862667054,-0.7335963,0.09768056,1.454624326,3.007018728,4.522738964,5.897013806,7.097556949,8.123215931,8.984091633,9.693343047,10.26411471,10.70856141,11.03771159,11.26166691,11.3899482,11.43192596,11.39732404,11.29679457,11.14253937,10.94889321,10.73268039,10.51302745,10.31023498,10.14343282,10.02721014,9.968137662,9.962586421,9.996902614,10.04985888,10.09621757,10.10999942,10.06659467,9.943565031,9.720402903,9.377585186,8.895125491,8.250615731,7.416476135,6.355702787,5.014504841,3.307940228
5.206856021,4.342879606,3.295908851,2.053689601,0.633026349,-0.861391594,-2.126197899,-2.648585112,-2.160424369,-1.014503413,0.290450241,1.486979201,2.487910266,3.281497943,3.880524971,4.303980131,4.571544368,4.702613943,4.716846718,4.635064817,4.479866201,4.275343271,4.045307419,3.809732975,3.579974638,3.354356548,3.116024612,2.833810915,2.464968554,1.95751593,1.250227838,0.269608486,-1.073520719,-2.868670209,-5.056781984,-6.708648483,-5.778160698,-3.002851744,-0.247661648,2.037913519,3.885448906,5.379531686,6.58922591,7.564953646,8.343509515,8.952535097,9.41368984,9.744867073,9.9618233,10.07947402,10.11300238,10.07882708,9.995361243,9.883352031,9.765451942,9.664639423,9.601351544,9.589807551,9.634740465,9.72998128,9.85960266,10.00103906,10.12876127,10.21721284,10.24243155,10.18242903,10.01668544,9.725104403,9.28664792,8.677773432,7.870859655,6.833366437,5.53074669,3.944645516,2.146832148,0.521342658,-0.033835531
3.991994975,2.889073332,1.616610096,0.250514645,-0.979943984,-1.638956633,-1.367269339,-0.333316637,0.995214754,2.29648628,3.441721967,4.399390621,5.173795003,5.779882411,6.234447458,6.553509192,6.751859589,6.84329545,6.840954115,6.757481003,6.604854975,6.393746086,6.132356103,5.824823067,5.469422432,5.056867724,4.568885024,3.976858382,3.239749682,2.299630089,1.071460177,-0.580943408,-2.906935104,-6.461860112,-12.86071668,-16.64840975,-7.995993086,-3.253318728,-0.185828438,2.018573838,3.682820344,4.965587292,5.956242452,6.710183038,7.264491758,7.645909884,7.875497799,7.971844771,7.953734773,7.842723479,7.665713786,7.457077336,7.259037074,7.118245683,7.077037815,7.161165809,7.370440787,7.678875421,8.044221357,8.420216731,8.765222485,9.045572039,9.235224342,9.313815364,9.264451859,9.071857586,8.72115903,8.19772793,7.489261968,6.593384059,5.538975788,4.436830102,3.560319996,3.328573253,3.960705189,5.197363426,6.62531849
2.430208211,1.106377849,-0.222070914,-1.204672354,-1.360123216,-0.570788846,0.752529185,2.175853532,3.486900968,4.61989376,5.568312622,6.344519342,6.964998317,7.445614501,7.800422336,8.04165088,8.180009076,8.224993546,8.185068183,8.067650047,7.87886559,7.623069758,7.302159658,6.914760054,6.455393585,5.913757302,5.274215194,4.515650637,3.612104012,2.535705435,1.266920446,-0.172667133,-1.629143877,-2.659207035,-2.642875779,-1.538351072,0.044950503,1.618338044,2.994486184,4.132840349,5.039817139,5.73226668,6.226322782,6.534598334,6.665971244,6.626207194,6.419051385,6.048050869,5.519935646,4.851205995,4.080544004,3.28889246,2.619265844,2.260626216,2.351530185,2.866946674,3.640383744,4.488045335,5.282878733,5.955656909,6.472969916,6.819053347,6.985249479,6.964738326,6.750482774,6.335841896,5.719338912,4.918683057,4.005344653,3.170586064,2.770963411,3.146498669,4.249476031,5.708077175,7.201365052,8.574545338,9.777000435
0.563434886,-0.77168466,-1.567938203,-1.332894692,-0.179043964,1.342672879,2.844861977,4.181779923,5.323105913,6.277263778,7.062286748,7.696435339,8.195672842,8.573357381,8.840573169,9.0065725,9.079153706,9.064918647,8.969393416,8.797013933,8.550995043,8.233126904,7.843580122,7.380856368,6.84210727,6.224195331,5.526156011,4.754229019,3.931284692,3.11221763,2.401527204,1.951799037,1.905506103,2.294023202,3.00700369,3.875460046,4.759448652,5.572825295,6.270765698,6.832276066,7.248076354,7.513696823,7.625743462,7.579774642,7.368855194,6.982221149,6.403627234,5.608908437,4.562058763,3.208662271,1.464960095,-0.797101524,-3.737248022,-7.177257184,-8.615100396,-6.165755305,-3.289279347,-1.125777095,0.400195797,1.430570995,2.057459949,2.332231556,2.279052074,1.905538922,1.217384231,0.2556857,-0.798133752,-1.431852375,-0.939579891,0.673712694,2.709897924,4.677819155,6.416107203,7.904329659,9.162224361,10.2165163,11.09193887
-1.363597324,-2.063863925,-1.546944256,-0.117788629,1.568116392,3.153826448,4.534626609,5.702480469,6.675948823,7.477463543,8.127101674,8.641452937,9.03392131,9.31532944,9.494491788,9.578671937,9.573916003,9.485277897,9.316963682,9.072436873,8.754551998,8.365826925,7.909033673,7.388392574,6.811796404,6.194613605,5.565465787,4.973193693,4.490731036,4.206194041,4.192560484,4.468027703,4.98242618,5.644642465,6.36246673,7.065093893,7.706140716,8.257916144,8.704683226,9.037556099,9.251182856,9.34170528,9.305496629,9.138324471,8.834708418,8.387317781,7.786289173,7.018348617,6.065602945,4.903830411,3.500091869,1.809704371,-0.225975037,-2.672333975,-5.541656707,-8.507381844,-10.31697918,-10.07502038,-9.129962426,-8.633811765,-8.97750512,-10.48149507,-13.92323656,-20.10859629,-13.96020102,-7.37633501,-3.086529935,0.057149657,2.515040807,4.504998875,6.146643363,7.512778322,8.651143459,9.594927786,10.36842637,10.99039092,11.47622124
-2.669784491,-1.962422162,-0.310577797,1.524819662,3.199599228,4.636315964,5.84288103,6.845620733,7.670604341,8.339571459,8.869819497,9.274988893,9.565905585,9.751281214,9.838252464,9.832788586,9.740008295,9.564455198,9.310396006,8.982234727,8.585183852,8.126402008,7.616882514,7.074390678,6.527491727,6.019731782,5.610820432,5.369052657,5.350929314,5.575478735,6.013025097,6.599171487,7.26100074,7.936351611,8.580301859,9.163508859,9.667969979,10.08306245,10.40265615,10.62322762,10.74269802,10.75974545,10.67341846,10.48294473,10.18767821,9.787163019,9.281319458,8.670779899,7.957421139,7.14514947,6.240979267,5.256373554,4.208644435,3.121942431,2.027184458,0.960753579,-0.036272363,-0.913636692,-1.597561353,-1.97412316,-1.905312272,-1.311669385,-0.256920961,1.083565921,2.52921409,3.954965839,5.291596261,6.506280143,7.585994844,8.527480961,9.331899003,10.00215776,10.54165763,10.95378568,11.24184595,11.4093034,11.46034065
-2.544131952,-0.686598092,1.298315727,3.066589766,4.563726391,5.812321652,6.846319116,7.695615949,8.38386433,8.929288649,9.345930736,9.644728595,9.83434734,9.92180304,9.912942069,9.812840445,9.626193171,9.35778126,9.013139073,8.599598687,8.127951694,7.614992213,7.087033339,6.583772054,6.160152359,5.881492342,5.807366345,5.967894521,6.34836633,6.89601306,7.542710498,8.225777462,8.897523957,9.525682691,10.0900161,10.57850451,10.98435758,11.30398956,11.53574976,11.67916887,11.73453813,11.70270178,11.58498996,11.38325182,11.09996831,10.73843682,10.30302624,9.799503312,9.235429396,8.620623749,7.967688557,7.292600334,6.615395445,5.960993843,5.360125886,4.849966076,4.473271329,4.273926433,4.287342445,4.527908284,4.980706225,5.604183046,6.34241656,7.138929782,7.94555761,8.725354222,9.451733908,10.10618131,10.67587956,11.15176468,11.52708078,11.79635312,11.95467048,11.99719024,11.91881904,11.71407407,11.37721105
-1.208001871,0.946205219,2.819030732,4.381145539,5.672117469,6.735061622,7.604782153,8.307632952,8.863363302,9.286874247,9.589559316,9.780276808,9.866057832,9.85264709,9.744963284,9.547568595,9.265257584,8.903919417,8.471893775,7.982110846,7.455293939,6.924160775,6.437378125,6.05956613,5.861298193,5.896365766,6.176818958,6.666216793,7.29766347,8.000172501,8.715659422,9.403422089,10.03763422,10.60303407,11.09118294,11.49783553,11.82126925,12.06128487,12.21863891,12.29474457,12.29153998,12.21146432,12.05750899,11.8333278,11.54340028,11.19324944,10.7897204,10.34133007,9.858699704,9.355077003,8.846929917,8.354527977,7.902284746,7.518405645,7.233157725,7.075145391,7.065755067,7.213412457,7.51039065,7.934106501,8.452305706,9.029497427,9.632093243,10.23121653,10.80348958,11.33060335,11.79837343,12.19570601,12.51366371,12.74468309,12.88192982,12.91875252,12.84818922,12.66247895,12.3525292,11.90728595,11.31295017
0.485753278,2.483002711,4.12082992,5.459271744,6.552585082,7.44167232,8.156391547,8.718610261,9.14455749,9.446466843,9.633707638,9.713580528,9.691912017,9.573557197,9.362917843,9.064606392,8.684439298,8.231027053,7.718318652,7.169442193,6.621717902,6.131103811,5.77106079,5.618285142,5.724003263,6.087610563,6.656736889,7.353740751,8.104545862,8.85302496,9.562229207,10.21001697,10.7841027,11.27827576,11.68992532,12.01854374,12.26486807,12.43041337,12.51724225,12.52787836,12.46531278,12.33307691,12.13537206,11.877256,11.56489481,11.20589267,10.8097124,10.38818812,9.956097647,9.531686473,9.136903441,8.796933704,8.538501742,8.386590206,8.35990478,8.466456485,8.701226059,9.047160689,9.479012571,9.968187876,10.48680373,11.01012248,11.51746695,11.99213567,12.42082956,12.79293117,13.09981087,13.33422496,13.48981212,13.56066962,13.54098089,13.42466351,13.20500377,12.87423833,12.42303112,11.83976921,11.10955597
2.058774475,3.784856287,5.17959559,6.309815661,7.223216784,7.953527156,8.524930959,8.955091604,9.257133434,9.440948836,9.514087309,9.482401214,9.350580619,9.122701906,8.802940887,8.396666727,7.912242987,7.363994689,6.77681989,6.192375708,5.674645197,5.308192479,5.179105426,5.33845693,5.77326357,6.414163194,7.171596442,7.9674311,8.74667983,9.475491251,10.13493823,10.71540111,11.21269164,11.62567658,11.95491258,12.20189941,12.36869651,12.45775148,12.47185615,12.41418625,12.28840586,12.098834,11.85068185,11.55037735,11.20599687,10.82781707,10.42897099,10.02612269,9.639942389,9.294972459,9.018307196,8.83658976,8.771442749,8.834566629,9.024606195,9.327431415,9.719687545,10.17380045,10.66239298,11.16104133,11.64937846,12.11108205,12.53331338,12.90599202,13.22110455,13.47212071,13.65352578,13.76045142,13.78837957,13.73289473,13.58946293,13.35321793,13.01873637,12.57978206,12.02899527,11.35749376,10.55433526
3.376935602,4.833417407,6.00592757,6.949320384,7.701288875,8.288295671,8.729317166,9.038184194,9.22507217,9.297482369,9.260930172,9.119494432,8.876367546,8.534574988,8.098115381,7.573924574,6.975286782,6.327472036,5.675896536,5.09442766,4.684734607,4.551372986,4.751594018,5.258637279,5.979628501,6.807156034,7.655881179,8.470886609,9.221351861,9.891869738,10.47588284,10.97160118,11.37968447,11.70199622,11.94096751,12.09929909,12.17985249,12.1856524,12.1199641,11.98643509,11.7893068,11.53371532,11.22610921,10.87481599,10.49077597,10.08841449,9.686509675,9.308704718,8.983035998,8.73968218,8.606476114,8.60289457,8.734805309,8.992711665,9.354530425,9.791291063,10.27293928,10.77230274,11.26685407,11.7388786,12.1748303,12.56443785,12.89985377,13.17495419,13.38480203,13.52524892,13.59264228,13.58360784,13.49488437,13.32319429,13.06514015,12.71712216,12.27527759,11.7354494,11.09320035,10.34390234,9.482951148
4.440552484,5.656254149,6.631230398,7.407384517,8.01355546,8.470047081,8.791352099,8.987833291,9.066795741,9.033207527,8.890241242,8.63978339,8.283085879,7.821827615,7.260049639,6.607765348,5.887473975,5.144759313,4.461491484,3.960639335,3.778003029,3.991091785,4.56280841,5.369825866,6.278726153,7.192148858,8.053212191,8.833459984,9.520883373,10.11205753,10.60771435,11.01042892,11.32347109,11.55027042,11.69419987,11.75852755,11.7464643,11.66127869,11.50647687,11.28606403,11.0049197,10.66933348,10.28775493,9.871796912,9.437464428,9.006404239,8.606632475,8.271742273,8.037372613,7.934468463,7.981027341,8.176319918,8.501166457,8.924083185,9.409533913,9.924426982,10.4413823,10.93935619,11.40284895,11.82065502,12.18466309,12.48888905,12.72876119,12.90061517,13.00134538,13.02816655,12.9784521,12.8496273,12.63910594,12.34426818,11.96248727,11.4912243,10.92822652,10.27188771,9.521861855,8.68006218,7.75221419
